query,generated_plan,default_plan_mean_ms,default_plan_std_ms,generated_plan_mean_ms,generated_plan_std_ms,absolute_advantage_ms,relative_advantage,n_runs,default_plan_all_runtimes_ms,generated_plan_all_runtimes_ms,default_statuses,generated_statuses,default_has_error_or_oom,default_has_timeout
(cast_info )(char_name )(company_name )(keyword )(kind_type )(link_type )(name )(title ),"[1, 2, 1, 20, 1, 7, 12, 1, 6, 12, 5, 6, 1, 5, 1, 2, 3, 19, 1, 15, 1, 9, 8, 13, 3, 8]",97689.3294,6847.0516,5825.8569,156.8441,91863.4726,16.768234,5,"88693.26,97502.41,93922.77,106229.53,102098.67","5672.98,5690.53,6055.16,5889.95,5820.67","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(cast_info (nr_order = median))(company_name )(keyword )(movie_keyword )(title ),"[12, 1, 20, 10, 1, 2, 1, 19, 1, 18, 1, 17]",2507.7206,127.807,149.9596,2.3271,2357.761,16.722645,5,"2508.16,2355.72,2550.47,2430.82,2693.44","148.87,152.02,151.95,146.49,150.47","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_type )(complete_cast )(info_type )(name )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 5, 1, 6, 5, 1, 3, 1, 2, 1, 15, 1, 9, 8, 13, 3, 8]",24593.854,674.1085,1483.4887,59.5782,23110.3653,16.57839,5,"24773.96,24630.92,24829.01,25269.43,23465.95","1431.32,1547.93,1441.30,1548.93,1447.97","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(complete_cast )(keyword )(link_type )(title ),"[7, 16, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",16547.8121,1437.1358,1018.1799,35.6549,15529.6322,16.252346,5,"15125.89,16206.59,18553.30,17444.44,15408.85","993.47,998.07,999.30,1079.06,1021.00","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(complete_cast )(keyword )(kind_type )(movie_link )(person_info )(title ),"[1, 1, 1, 20, 1, 10, 1, 12, 1, 11, 1, 6, 1, 5, 1, 12, 1, 5, 1, 15, 1, 6, 1, 4, 1, 13, 1, 3]",300000.0,0.0,18496.892,199.4125,281503.108,16.218941,5,"300000.00,300000.00,300000.00,300000.00,300000.00","18341.17,18842.12,18389.99,18435.72,18475.44","error,timeout,timeout,timeout,timeout","complete,complete,complete,complete,complete",True,True
(aka_name )(char_name )(complete_cast )(info_type )(keyword )(name )(person_info )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 5, 1, 5, 1, 12, 1, 15, 1, 9, 1, 5, 1, 13, 1, 11]",84860.2121,16261.6165,5270.0554,13.996,79590.1567,16.102338,5,"74885.16,69890.45,90755.26,78292.13,110478.06","5267.11,5255.40,5293.36,5266.69,5267.71","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_title )(cast_info )(company_name )(movie_link )(name )(person_info )(role_type )(title ),"[1, 2, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 5, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",150150.318,5878.501,9378.8784,144.7226,140771.4396,16.009411,5,"142996.62,148348.92,147832.32,153058.11,158515.62","9368.24,9345.52,9211.55,9357.60,9611.48","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(keyword )(kind_type )(link_type )(person_info )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 11, 1, 2, 1, 6, 1, 5, 1, 15, 1, 9, 1, 5, 1, 13, 1, 3, 1, 13]",253596.1579,39484.9883,15893.2545,437.3687,237702.9034,15.956213,5,"206495.83,220019.98,262077.08,279387.90,300000.00","15847.80,15960.99,15513.43,16596.59,15547.47","complete,complete,complete,complete,timeout","complete,complete,complete,complete,complete",False,True
(complete_cast )(keyword )(movie_link )(name )(person_info )(role_type )(title ),"[1, 2, 1, 20, 1, 7, 12, 1, 6, 12, 5, 6, 1, 5, 2, 1, 3, 2, 15, 3, 9, 15, 13, 9, 8, 13, 3, 8]",265257.0814,17641.1308,16856.5058,269.7593,248400.5756,15.736184,5,"250163.92,260993.98,247756.18,281101.70,286269.63","16626.94,17321.19,16780.99,16821.50,16731.91","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(company_name )(kind_type )(movie_link )(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 3, 1, 12, 1, 6, 1, 5, 1, 4, 1, 15, 1, 5, 1, 13, 1, 3, 1, 17]",49060.1923,1595.5557,3140.8717,81.7546,45919.3206,15.619929,5,"47927.37,49567.03,49168.25,51380.37,47257.95","3084.80,3097.07,3074.01,3183.59,3264.88","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(complete_cast )(keyword )(kind_type )(link_type )(title ),"[1, 1, 20, 16, 12, 20, 1, 12, 1, 15, 12, 6, 12, 4, 5, 12, 15, 5, 15, 6, 1, 15, 13, 5, 13, 3, 17, 13]",15260.3379,276.328,1011.1053,34.8766,14249.2326,15.092729,5,"14920.84,15178.73,15459.27,15615.61,15127.24","984.28,1035.97,1037.44,1034.54,963.30","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(movie_companies )(movie_link )(person_info )(role_type )(title ),"[1, 2, 1, 20, 1, 7, 12, 1, 6, 12, 5, 6, 1, 5, 2, 1, 3, 2, 15, 3, 9, 15, 8, 9, 3, 8]",43767.2968,1683.8109,2912.7048,112.603,40854.592,15.026341,5,"42037.62,42625.79,43782.62,43977.07,46413.39","2918.18,2807.25,2937.40,2815.95,3084.74","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(comp_cast_type )(keyword )(person_info )(title ),"[5, 2, 1, 7, 1, 20, 1, 12, 1, 6, 5, 1, 6, 5, 1, 3, 2, 17, 1, 15, 1, 9, 8, 13, 3, 8]",116859.9909,14275.6898,7894.8437,307.9705,108965.1473,14.802065,5,"105092.44,105258.01,113268.18,121237.30,139444.02","7530.62,7851.28,8193.32,7675.86,8223.14","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(complete_cast )(movie_companies )(name )(person_info )(title ),"[1, 2, 1, 20, 1, 7, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 1, 8, 3, 8]",24250.3303,861.1594,1650.3612,31.1836,22599.9691,14.693953,5,"25725.48,23830.08,23660.24,23737.32,24298.53","1632.90,1680.50,1633.35,1687.01,1618.05","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(complete_cast )(keyword )(kind_type )(link_type )(movie_info_idx )(title ),"[7, 16, 1, 7, 1, 20, 1, 12, 1, 5, 1, 6, 1, 5, 1, 2, 1, 3, 1, 15, 1, 9, 1, 8, 1, 3]",58641.5648,2354.0055,4063.3301,181.0828,54578.2347,14.431898,5,"58006.18,56488.50,58797.53,57346.61,62569.00","4194.35,4191.72,3859.44,4200.50,3870.64","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_type )(complete_cast )(name )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 5, 1, 6, 5, 1, 3, 1, 2, 1, 15, 1, 9, 8, 13, 3, 8]",24134.0237,656.6,1674.8813,65.01,22459.1424,14.409393,5,"23724.04,25008.14,24313.66,23286.38,24337.90","1612.68,1725.59,1717.99,1722.74,1595.41","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(complete_cast )(keyword )(kind_type )(link_type )(person_info )(title ),"[1, 2, 1, 20, 1, 12, 1, 7, 6, 1, 5, 6, 1, 5, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",89455.5911,8768.5331,6308.0405,195.9857,83147.5505,14.181201,5,"82042.61,86874.55,82063.13,93668.79,102628.87","6299.71,6197.68,6458.36,6535.43,6049.02","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(cast_info )(company_type )(kind_type )(movie_keyword )(movie_link )(name )(title ),"[1, 1, 20, 1, 20, 10, 1, 12, 20, 2, 12, 20, 12, 6, 5, 12, 15, 5, 15, 9, 1, 15, 20, 6, 13, 17, 13, 11]",169638.4466,18745.8059,12177.0005,564.1331,157461.4461,13.931054,5,"155071.02,156183.86,160337.07,199008.83,177591.45","12514.50,11344.33,11846.46,12678.15,12501.56","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(complete_cast )(keyword )(kind_type )(person_info )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 5, 1, 6, 1, 5, 1, 15, 1, 9, 1, 13, 1, 3, 1, 17]",74805.1268,4551.0681,5393.7319,82.2129,69411.3949,13.8689,5,"78843.68,71051.25,72064.43,71454.93,80611.34","5380.21,5438.99,5307.76,5331.57,5510.14","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(complete_cast )(keyword )(kind_type )(link_type )(name )(person_info )(title ),"[1, 2, 1, 20, 1, 12, 1, 7, 6, 1, 5, 6, 1, 5, 1, 2, 3, 19, 1, 3, 1, 15, 8, 9, 3, 8]",87000.0456,1826.1457,6298.9855,119.0194,80701.0602,13.811755,5,"88243.45,84532.63,87554.01,88943.43,85726.70","6109.55,6290.94,6297.27,6377.77,6419.41","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(complete_cast )(keyword )(kind_type )(link_type )(name )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 5, 1, 6, 1, 15, 1, 9, 1, 2, 1, 6, 1, 11, 1, 13]",15289.858,358.1128,1118.6214,29.735,14171.2365,13.668483,5,"15195.67,14789.76,15244.02,15763.25,15456.59","1084.72,1156.80,1100.14,1141.34,1110.11","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_type )(complete_cast )(keyword )(kind_type )(movie_link )(title ),"[1, 2, 1, 7, 1, 20, 12, 1, 6, 12, 5, 6, 15, 5, 2, 6, 2, 3, 15, 2, 9, 15, 8, 9, 3, 8]",300000.0,0.0,22078.787,420.3017,277921.213,13.587703,5,"300000.00,300000.00,300000.00,300000.00,300000.00","22029.34,21743.04,21626.39,22631.74,22363.43","error,timeout,timeout,timeout,timeout","complete,complete,complete,complete,complete",True,True
(aka_name )(char_name )(company_name )(info_type )(kind_type )(movie_link )(name )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 3, 1, 12, 1, 6, 1, 5, 1, 15, 1, 9, 1, 5, 1, 13, 1, 3, 1, 17]",48497.0162,2179.8634,3572.2175,103.6214,44924.7987,13.576166,5,"48787.30,45547.27,51670.43,48141.74,48338.34","3518.43,3485.05,3562.83,3544.75,3750.03","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_type )(complete_cast )(keyword )(kind_type )(link_type )(role_type )(title ),"[12, 1, 20, 1, 2, 20, 12, 10, 17, 18, 12, 1, 12, 17, 12, 5, 2, 18, 13, 15, 2, 17, 13, 18, 13, 8, 17, 13]",300000.0,0.0,22105.2828,2362.9336,277894.7172,13.571416,5,"300000.00,300000.00,300000.00,300000.00,300000.00","20238.46,20566.97,25494.67,23693.39,20532.92","error,error,timeout,timeout,timeout","complete,complete,complete,complete,complete",True,True
(aka_name )(complete_cast )(keyword )(kind_type )(movie_link )(name )(title ),"[1, 20, 1, 7, 1, 12, 1, 10, 1, 6, 5, 1, 6, 5, 1, 2, 1, 3, 15, 17, 9, 15, 8, 9, 3, 8]",15116.199,231.3405,1142.5423,22.9781,13973.6567,13.230319,5,"15422.67,15031.83,15253.85,15057.51,14815.14","1132.57,1173.09,1160.00,1118.47,1128.57","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_title )(company_type )(link_type )(person_info )(title ),"[1, 16, 20, 1, 12, 20, 1, 10, 1, 12, 1, 11, 1, 6, 5, 12, 1, 5, 1, 15, 1, 9, 1, 6, 1, 13, 1, 3]",59493.8256,6952.0616,4553.3231,201.791,54940.5025,13.066023,5,"55485.92,55872.12,56176.27,58140.33,71794.49","4878.94,4503.42,4322.39,4527.12,4534.75","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_type )(complete_cast )(keyword )(name )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 5, 1, 6, 1, 5, 1, 15, 1, 9, 1, 13, 1, 3, 1, 17]",50041.5547,5014.7849,3873.8568,84.9278,46167.6979,12.91776,5,"50301.31,54577.79,55357.60,45514.89,44456.18","3801.82,3823.56,3878.16,3848.77,4016.98","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info )(keyword )(link_type )(movie_companies )(title ),"[1, 16, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 8, 1, 9, 8, 3]",186605.7604,63816.9094,14511.3459,237.3434,172094.4145,12.859301,5,"300000.00,154502.72,159524.91,149531.14,169470.03","14551.54,14229.70,14421.32,14878.76,14475.41","error,complete,complete,complete,complete","complete,complete,complete,complete,complete",True,False
(aka_name )(char_name )(company_name )(kind_type )(link_type )(name )(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 5, 1, 12, 1, 5, 1, 15, 1, 9, 1, 2, 1, 3, 1, 13]",48175.6346,1810.5102,3806.2076,79.9083,44369.427,12.657122,5,"45369.67,50370.22,47974.93,48420.30,48743.06","3890.28,3722.42,3892.97,3770.92,3754.45","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(complete_cast )(keyword )(kind_type )(link_type )(name )(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 5, 1, 12, 1, 5, 1, 15, 1, 9, 1, 13, 1, 3, 1, 17]",300000.0,0.0,23716.3811,745.6253,276283.6189,12.649485,5,"300000.00,300000.00,300000.00,300000.00,300000.00","24129.46,24092.07,23548.02,22486.60,24325.76","error,error,error,timeout,timeout","complete,complete,complete,complete,complete",True,True
(aka_name )(char_name )(company_type )(keyword )(kind_type )(link_type )(title ),"[7, 16, 7, 1, 7, 20, 7, 12, 7, 6, 7, 5, 7, 6, 7, 2, 7, 3, 7, 13, 7, 8, 7, 2, 7, 3]",67340.0866,1699.8101,5395.0665,245.4959,61945.0202,12.48179,5,"64674.07,67473.86,69386.65,67332.41,67833.44","5215.44,5363.37,5753.60,5136.50,5506.42","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_title (production_year < 0659))(company_name )(keyword )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 5, 1, 6, 5, 1, 3, 1, 2, 1, 15, 1, 9, 8, 13, 3, 8]",3755.6159,63.88,302.1809,5.201,3453.435,12.428371,5,"3750.50,3770.92,3661.55,3840.55,3754.56","298.83,295.34,306.54,302.45,307.75","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info )(company_type )(link_type )(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 5, 1, 6, 1, 13, 1, 8, 1, 17]",40916.9283,1169.832,3338.4046,46.1647,37578.5237,12.256432,5,"40108.66,40199.91,39893.10,42259.97,42123.01","3349.35,3412.92,3319.11,3317.35,3293.28","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(complete_cast )(keyword )(link_type )(movie_info_idx )(title ),"[1, 16, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 5, 1, 6, 1, 5, 1, 15, 1, 9, 1, 13, 1, 6, 1, 11]",58642.1609,1704.2853,4803.0796,30.0648,53839.0813,12.209284,5,"58176.13,61646.60,57815.85,58122.34,57449.88","4782.40,4767.58,4798.53,4827.86,4839.03","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(company_name )(link_type )(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 5, 1, 6, 1, 5, 1, 15, 1, 5, 1, 6, 1, 13, 1, 11]",49654.5092,2421.7744,4096.5086,67.1384,45558.0007,12.121178,5,"49577.58,48101.00,49274.77,53731.73,47587.46","4100.01,4040.41,4031.82,4111.51,4198.79","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_type )(complete_cast )(kind_type )(name )(person_info )(title ),"[1, 2, 1, 20, 1, 7, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",25156.3415,572.5599,2075.5234,69.4783,23080.8181,12.120481,5,"24428.99,25082.73,25057.63,25180.50,26031.85","2129.58,2170.31,2022.69,2026.50,2028.54","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(info_type )(keyword )(kind_type )(movie_link )(name )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",159025.6237,20739.2557,13127.0912,157.1232,145898.5324,12.114308,5,"139390.93,156852.74,141840.61,166802.54,190241.31","13288.28,13309.33,13006.60,13005.91,13025.34","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_name )(complete_cast )(info_type )(name )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",27206.3824,4025.1263,2273.2676,33.9853,24933.1149,11.967963,5,"26131.02,24886.37,24311.15,26472.29,34231.09","2234.43,2251.39,2323.91,2275.30,2281.31","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_name )(keyword )(kind_type )(link_type )(title ),"[1, 7, 1, 0, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 5, 1, 15, 1, 5, 1, 9, 1, 4, 1, 6, 1, 13, 1, 8, 1, 17]",157256.8563,9089.6438,13215.8349,77.8152,144041.0214,11.899124,5,"149925.02,153148.35,150276.50,161913.95,171020.47","13178.46,13177.73,13204.19,13352.78,13166.01","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(comp_cast_type )(keyword )(movie_link )(title ),"[1, 2, 1, 7, 20, 1, 12, 20, 5, 12, 6, 5, 1, 6, 2, 17, 3, 2, 15, 3, 13, 15, 8, 13, 3, 8]",15299.1545,191.8803,1288.7326,90.9071,14010.4219,11.871473,5,"15294.65,15290.98,15074.79,15232.27,15603.08","1408.28,1272.98,1190.85,1352.55,1219.00","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(char_name (imdb_index random))(company_type )(keyword )(kind_type )(link_type )(name )(title ),"[1, 2, 1, 17, 1, 12, 1, 7, 6, 1, 5, 6, 1, 5, 1, 3, 1, 19, 1, 15, 1, 9, 8, 13, 3, 8]",6983.4212,2366.4444,593.2786,5.0757,6390.1425,11.770896,5,"5935.15,5957.00,5955.22,5853.76,11215.97","592.24,598.61,585.89,597.49,592.17","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(company_type )(info_type )(link_type )(title ),"[1, 16, 1, 14, 1, 20, 1, 12, 1, 5, 1, 6, 1, 2, 1, 19, 1, 3, 1, 2, 1, 11, 1, 8, 1, 3]",300000.0,0.0,25583.1945,486.5466,274416.8055,11.726448,5,"300000.00,300000.00,300000.00,300000.00,300000.00","25502.66,25000.48,25459.15,25605.64,26348.04","error,error,error,error,error","complete,complete,complete,complete,complete",True,False
(cast_info )(char_name )(comp_cast_type )(keyword )(link_type )(name )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 5, 1, 6, 5, 1, 3, 1, 2, 1, 19, 1, 15, 8, 13, 3, 8]",88945.8108,2588.3326,7602.2595,77.6723,81343.5513,11.699918,5,"91868.65,89290.91,85410.23,90752.90,87406.37","7485.08,7568.55,7684.38,7645.45,7627.84","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_title )(complete_cast )(keyword )(person_info )(role_type )(title ),"[1, 2, 1, 12, 1, 7, 1, 6, 1, 20, 5, 6, 1, 5, 1, 2, 1, 19, 1, 3, 15, 1, 8, 13, 3, 8]",175632.67,74249.9881,15401.067,559.7486,160231.603,11.403929,5,"300000.00,124307.64,134407.45,130185.43,189262.83","15096.77,15132.78,15134.03,15244.30,16397.47","error,complete,complete,complete,complete","complete,complete,complete,complete,complete",True,False
(aka_name )(company_type )(info_type )(link_type )(name )(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 3, 1, 12, 1, 6, 1, 5, 1, 15, 1, 9, 1, 5, 1, 13, 1, 3, 1, 13]",41835.6455,1431.5638,3672.5501,76.6888,38163.0955,11.391443,5,"40116.45,41247.46,43913.80,41425.43,42475.08","3626.67,3619.68,3786.95,3716.75,3612.70","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(cast_info )(char_name )(company_type )(keyword )(movie_link )(name )(role_type )(title ),"[1, 2, 1, 20, 1, 7, 12, 1, 6, 12, 5, 6, 1, 5, 1, 3, 1, 2, 1, 15, 1, 9, 8, 13, 3, 8]",112118.0181,25273.899,9900.6362,284.0891,102217.3819,11.324325,5,"95418.89,91943.73,109580.90,108518.93,155127.63","9859.02,9658.47,9757.23,10388.68,9839.79","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_type )(keyword )(kind_type )(movie_link )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 11, 1, 2, 1, 6, 1, 5, 1, 15, 1, 5, 1, 6, 1, 13, 1, 17, 1, 11]",179943.1525,20917.2274,15989.808,765.709,163953.3445,11.253616,5,"173239.95,158328.54,169222.74,186025.78,212898.75","16552.46,15148.34,16461.52,16628.03,15158.69","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(company_type )(movie_link )(person_info )(title ),"[1, 16, 1, 20, 1, 12, 1, 20, 1, 6, 1, 5, 1, 6, 1, 2, 1, 19, 1, 3, 1, 9, 1, 8, 1, 3]",42908.5657,1673.5114,3853.6742,124.217,39054.8914,11.134456,5,"41970.58,41485.06,41735.00,44096.94,45255.24","3914.48,3794.83,3770.55,3745.33,4043.18","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_name )(complete_cast )(info_type )(name )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 1, 8, 3, 13]",25416.1977,383.6071,2282.6673,52.1767,23133.5304,11.134429,5,"24929.69,25462.15,25988.57,25432.48,25268.09","2290.48,2252.22,2245.06,2370.55,2255.03","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_type )(complete_cast )(keyword )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 11, 1, 2, 1, 6, 1, 5, 1, 15, 1, 9, 1, 5, 1, 13, 1, 3, 1, 13]",47703.3188,3641.025,4288.8643,66.506,43414.4545,11.122599,5,"47877.03,47456.23,42226.32,52419.66,48537.36","4387.87,4207.59,4267.89,4310.98,4270.00","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_title )(company_type )(link_type )(name )(person_info )(title ),"[1, 2, 1, 17, 12, 1, 1, 12, 1, 5, 1, 6, 1, 20, 2, 1, 3, 2, 15, 3, 9, 15, 8, 13, 3, 8]",59274.8236,7577.4316,5378.2062,214.4273,53896.6175,11.0213,5,"57597.46,55358.83,55704.91,72710.67,55002.24","5564.36,5497.84,5045.76,5501.26,5281.82","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(complete_cast )(person_info )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 3, 1, 17, 1, 6, 1, 5, 1, 12, 1, 15, 1, 5, 1, 6, 1, 13, 1, 11]",3620.1451,112.5902,329.4008,4.6296,3290.7443,10.990093,5,"3609.43,3558.04,3559.42,3817.55,3556.29","332.98,334.57,329.13,327.42,322.90","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(char_name )(company_type )(keyword )(movie_link )(title ),"[1, 2, 1, 20, 1, 12, 1, 7, 6, 1, 5, 6, 1, 5, 1, 2, 1, 3, 1, 19, 1, 13, 8, 8, 3, 13]",71498.8022,3600.8386,6515.2967,239.2542,64983.5055,10.97399,5,"70732.94,72299.15,67833.53,77226.45,69401.94","6615.71,6750.23,6185.93,6678.42,6346.18","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_name )(complete_cast )(info_type )(name )(role_type )(title ),"[1, 2, 1, 17, 1, 12, 1, 16, 6, 1, 5, 6, 1, 5, 1, 19, 1, 3, 1, 15, 1, 9, 1, 8, 3, 13]",27002.2633,3967.466,2463.2939,18.3191,24538.9694,10.961852,5,"34060.03,25788.55,25043.90,25442.45,24676.38","2487.80,2447.36,2442.96,2470.81,2467.53","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(comp_cast_type )(keyword )(movie_info_idx )(name )(person_info )(title ),"[1, 2, 1, 17, 1, 12, 1, 6, 1, 5, 1, 6, 1, 5, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",300000.0,0.0,27412.4049,1138.5086,272587.5951,10.94395,5,"300000.00,300000.00,300000.00,300000.00,300000.00","26962.91,26880.05,26445.69,27420.67,29352.70","error,error,error,error,error","complete,complete,complete,complete,complete",True,False
(aka_name )(cast_info )(company_type )(kind_type )(movie_link )(name )(person_info )(title ),"[1, 2, 1, 17, 1, 12, 1, 7, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",41882.1055,2116.8943,3914.7269,23.5923,37967.3786,10.698602,5,"39489.33,41155.28,44189.62,44022.64,40553.66","3904.98,3917.86,3897.54,3898.85,3954.40","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(keyword )(movie_link )(name )(person_info )(role_type )(title ),"[1, 2, 1, 17, 1, 12, 1, 7, 6, 1, 5, 6, 1, 5, 1, 2, 1, 3, 15, 1, 8, 9, 8, 13, 3, 8]",247555.8431,33357.019,23606.2158,638.1786,223949.6274,10.486892,5,"220137.59,224187.52,232564.42,260889.69,300000.00","23376.82,23815.88,23108.21,24623.53,23106.64","complete,complete,complete,complete,timeout","complete,complete,complete,complete,complete",False,True
(complete_cast )(keyword )(movie_link )(person_info )(title ),"[1, 14, 1, 20, 1, 12, 1, 10, 1, 15, 1, 6, 1, 5, 1, 6, 1, 5, 1, 15, 1, 6, 1, 13, 1, 2, 1, 11]",167094.3606,7160.5042,16228.0087,572.8291,150866.3519,10.296664,5,"172712.54,155161.64,168938.76,172308.09,166350.77","16416.02,15321.08,16272.89,16229.26,16900.79","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
