query,generated_plan,default_plan_mean_ms,default_plan_std_ms,generated_plan_mean_ms,generated_plan_std_ms,absolute_advantage_ms,relative_advantage,n_runs,default_plan_all_runtimes_ms,generated_plan_all_runtimes_ms,default_statuses,generated_statuses,default_has_error_or_oom,default_has_timeout
(aka_name )(cast_info (nr_order = mode))(info_type )(name )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 5, 1, 6, 5, 1, 3, 1, 19, 1, 15, 1, 9, 8, 13, 3, 8]",2475.5822,123.1857,267.7955,5.3627,2207.7868,9.244302,5,"2465.70,2382.30,2680.07,2375.18,2474.67","271.10,269.47,273.22,265.58,259.61","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order < median))(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 9, 1, 5, 1, 13, 1, 3, 1, 13]",3084.7514,36.721,334.5722,9.3068,2750.1792,9.219988,5,"3134.67,3112.63,3065.20,3050.82,3060.44","330.08,349.65,333.90,324.65,334.57","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = 0158))(char_name )(info_type )(name )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 4, 1, 15, 1, 13, 1, 2, 1, 13, 1, 4]",2183.0043,45.5294,239.9569,7.3073,1943.0474,9.097487,5,"2173.72,2112.38,2227.91,2217.67,2183.33","238.78,252.84,235.52,236.47,236.17","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order < 0658))(char_name (imdb_index random))(person_info )(title ),"[1, 2, 1, 17, 1, 12, 1, 7, 6, 1, 5, 6, 1, 5, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",3078.6571,49.6712,341.5493,6.5171,2737.1078,9.0138,5,"3000.19,3090.46,3131.26,3066.89,3104.48","333.66,339.37,338.76,350.46,345.50","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name_pcode_nf most_popular))(person_info )(role_type )(title ),"[1, 1, 1, 1, 1, 1, 1, 1, 1, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 13, 1, 1, 1, 1, 1, 1, 1, 1, 13, 1, 13, 13, 13, 13, 1, 1, 1, 1, 13, 1, 13, 13, 13, 13]",5504.8028,831.8897,611.9594,6.2707,4892.8435,8.995373,5,"5143.21,5001.93,5446.82,4977.16,6954.89","613.60,601.98,611.72,619.27,613.23","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > median))(char_name )(person_info )(role_type )(title ),"[1, 2, 1, 20, 1, 7, 12, 1, 6, 12, 5, 6, 1, 5, 1, 2, 1, 3, 15, 1, 9, 15, 8, 9, 3, 8, 3, 8]",2670.4181,83.1192,297.6886,3.9634,2372.7295,8.970508,5,"2662.77,2777.73,2724.68,2568.24,2618.68","298.78,297.31,298.62,291.42,302.31","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info )(char_name (name_pcode_nf most_popular))(person_info )(role_type )(title ),"[1, 2, 1, 20, 1, 7, 12, 1, 6, 12, 5, 6, 1, 5, 1, 2, 3, 19, 1, 3, 1, 15, 8, 13, 3, 8]",5435.417,842.0068,609.2464,4.9003,4826.1706,8.921541,5,"5037.90,5014.00,5067.82,5117.30,6940.06","602.28,606.87,613.91,613.73,609.45","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info )(char_name (name most_popular))(info_type )(person_info )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 11, 1, 2, 1, 6, 1, 5, 1, 15, 1, 9, 1, 5, 1, 13, 1, 3, 1, 13]",10620.5428,266.435,1192.5393,26.1618,9428.0035,8.905822,5,"10942.00,10659.74,10373.24,10799.99,10327.75","1166.58,1187.90,1190.13,1236.36,1181.73","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order < 0628))(name )(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 5, 1, 6, 1, 13, 1, 8, 1, 11]",3229.1579,109.2701,362.5942,6.1349,2866.5637,8.905707,5,"3034.55,3273.23,3294.05,3266.28,3277.69","358.08,373.13,362.66,358.95,360.16","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order < 0592))(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 12, 1, 5, 1, 6, 1, 15, 1, 9, 1, 4, 1, 13, 1, 11]",3165.9136,100.7828,357.0151,8.4617,2808.8985,8.867731,5,"2995.78,3233.88,3151.09,3225.00,3223.82","358.97,345.71,369.17,354.37,356.86","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order < median))(info_type )(name )(role_type )(title ),"[1, 2, 1, 20, 1, 12, 1, 7, 6, 1, 5, 6, 1, 5, 1, 2, 1, 3, 15, 1, 9, 15, 8, 9, 8, 3]",3522.8612,93.5478,412.4832,3.8223,3110.378,8.540617,5,"3468.27,3526.20,3460.87,3475.18,3683.79","412.63,415.73,410.19,416.51,407.35","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0342))(char_name )(person_info )(title ),"[1, 2, 1, 17, 1, 12, 1, 6, 1, 5, 1, 6, 1, 5, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",3689.9003,120.8539,439.762,9.1324,3250.1383,8.390676,5,"3684.91,3897.80,3598.08,3617.45,3651.25","442.51,452.21,441.53,434.75,427.81","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order < median))(char_name (imdb_index random))(person_info )(title ),"[1, 2, 1, 20, 1, 7, 12, 1, 6, 12, 5, 6, 1, 5, 1, 3, 1, 19, 1, 15, 1, 9, 8, 13, 3, 8]",2848.6784,59.1654,339.5074,3.5376,2509.171,8.390623,5,"2917.58,2765.15,2867.12,2877.84,2815.71","342.30,335.69,341.36,335.64,342.55","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > first))(person_info )(title ),"[18, 8, 1, 20, 1, 10, 1, 12, 1, 11, 1, 10, 1, 6, 1, 5, 1, 12, 1, 15, 1, 5, 1, 13, 1, 3, 1, 17]",4122.3045,21.7808,494.1942,6.0284,3628.1103,8.341466,5,"4144.39,4087.71,4120.61,4136.79,4122.02","491.49,487.44,493.52,503.77,494.74","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name most_popular))(info_type (info random))(role_type )(title (production_year < last)),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 5, 1, 15, 1, 9, 1, 17, 1, 13, 1, 11]",2975.1331,59.5247,366.4941,5.5502,2608.639,8.11782,5,"2935.41,3076.50,2964.56,2970.84,2928.35","367.41,365.07,359.43,374.85,365.69","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > median))(char_name )(person_info )(title ),"[1, 2, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 5, 1, 2, 1, 3, 15, 1, 9, 15, 8, 9, 3, 8]",2302.9727,110.6001,288.8138,8.366,2014.1589,7.973902,5,"2230.09,2403.89,2186.79,2257.47,2436.63","303.02,283.61,283.32,289.78,284.34","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name_pcode_nf most_popular))(person_info )(title (production_year != last)),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 9, 1, 5, 1, 13, 1, 3, 1, 17]",3885.9533,788.2538,495.5279,13.2235,3390.4254,7.842048,5,"3541.92,3587.10,3499.33,3506.76,5294.66","493.78,505.09,476.45,491.74,510.58","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0138))(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 5, 1, 9, 1, 13, 1, 3, 1, 11]",2773.5464,30.6904,355.1543,5.8087,2418.392,7.809412,5,"2792.84,2723.79,2774.77,2772.51,2803.83","361.02,351.65,348.57,361.51,353.03","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = 0124))(info_type )(name )(title ),"[1, 7, 1, 14, 1, 20, 1, 12, 1, 2, 1, 11, 1, 18, 1, 5, 1, 6, 1, 15, 1, 5, 1, 13, 1, 3, 1, 17]",2471.9223,59.2637,317.1784,5.7278,2154.7439,7.793476,5,"2545.07,2432.72,2524.45,2410.47,2446.90","316.69,324.70,310.87,320.96,312.67","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = mode))(char_name )(person_info )(role_type )(title ),"[1, 2, 1, 20, 1, 16, 12, 1, 6, 12, 5, 6, 1, 5, 1, 19, 1, 3, 15, 1, 9, 15, 8, 13, 3, 8]",5468.9138,135.1719,706.7205,19.293,4762.1933,7.738439,5,"5542.92,5295.24,5487.15,5379.63,5639.62","710.18,691.04,712.14,685.84,734.40","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0132))(name )(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 9, 1, 5, 1, 13, 1, 3, 1, 13]",2738.0844,89.4415,355.7078,7.3852,2382.3766,7.697567,5,"2786.34,2733.89,2762.68,2819.28,2588.23","349.37,350.58,368.01,355.35,355.22","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0128))(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 4, 1, 15, 1, 6, 1, 13, 1, 17, 1, 11]",2762.0267,43.6936,363.2573,10.0849,2398.7694,7.6035,5,"2686.78,2798.04,2784.79,2773.67,2766.85","365.06,371.75,349.56,356.66,373.26","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name_pcode_nf most_popular))(info_type )(name (gender random))(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 12, 1, 5, 1, 6, 1, 15, 1, 5, 1, 13, 1, 3, 1, 17]",3674.8764,128.1766,485.6507,5.475,3189.2257,7.566913,5,"3735.31,3598.37,3641.57,3863.71,3535.43","490.69,486.11,491.30,479.84,480.31","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = 0185))(char_name )(person_info )(title ),"[1, 2, 1, 20, 1, 12, 1, 7, 6, 1, 5, 6, 1, 5, 1, 3, 1, 15, 1, 2, 1, 0, 3, 13, 3, 8]",2158.6981,75.5452,288.047,7.0437,1870.6511,7.494257,5,"2122.47,2129.14,2112.86,2292.97,2136.05","285.50,285.63,285.56,283.05,300.50","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order != 0986))(char_name )(info_type )(name )(person_info )(title ),"[1, 2, 1, 20, 1, 7, 12, 1, 6, 12, 5, 6, 2, 5, 3, 2, 1, 3, 15, 17, 9, 15, 8, 9, 3, 8]",13527.3952,479.969,1823.1462,32.0013,11704.249,7.419808,5,"12892.26,13646.97,13538.48,13345.81,14213.46","1796.29,1832.84,1790.53,1870.15,1825.93","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name most_popular))(name )(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 9, 1, 5, 1, 13, 1, 3, 1, 13]",3313.9794,103.1226,448.3342,16.7306,2865.6452,7.391761,5,"3249.30,3433.89,3172.32,3347.90,3366.49","444.30,436.82,463.74,429.25,467.55","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0147))(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 2, 1, 11, 1, 18, 1, 5, 1, 15, 1, 5, 1, 6, 1, 13, 1, 17, 1, 11]",2366.4807,95.3459,321.2814,5.5706,2045.1993,7.365757,5,"2314.99,2313.75,2534.64,2352.00,2317.03","311.85,323.51,320.83,325.76,324.45","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0549))(char_name )(person_info )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 11, 1, 18, 1, 6, 1, 5, 1, 15, 1, 9, 1, 5, 1, 13, 1, 3, 1, 13]",2056.9766,72.647,280.8841,12.4601,1776.0925,7.323221,5,"2176.20,2016.86,2076.53,2003.30,2011.99","273.83,298.44,289.08,268.30,274.77","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info )(char_name (name most_popular))(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 5, 1, 9, 1, 13, 1, 3, 1, 17]",3261.4047,59.5683,448.0456,2.8039,2813.3591,7.27918,5,"3216.13,3263.20,3188.30,3320.82,3318.56","450.15,445.23,448.03,451.47,445.34","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name most_popular))(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 5, 1, 6, 1, 13, 1, 8, 1, 11]",3238.1751,59.9519,445.8438,2.649,2792.3313,7.263026,5,"3226.88,3174.12,3337.38,3223.19,3229.30","442.99,445.23,448.99,443.81,448.20","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0175))(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 5, 1, 12, 1, 5, 1, 15, 1, 9, 1, 13, 1, 3, 1, 17]",2328.1379,36.2103,324.141,5.0135,2003.9969,7.182486,5,"2329.41,2359.50,2334.57,2350.16,2267.04","322.77,326.19,318.71,331.70,321.34","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = 0127))(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 4, 1, 6, 1, 5, 1, 2, 1, 3, 1, 19, 1, 15, 1, 8, 1, 13, 3, 8, 1, 3]",2271.1855,88.2053,316.6188,5.8633,1954.5667,7.173248,5,"2290.73,2223.41,2417.66,2214.13,2210.00","312.54,310.33,316.80,325.55,317.88","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(name (gender random))(person_info )(title (episode_nr > 0358)),"[1, 2, 1, 20, 1, 7, 12, 1, 6, 12, 5, 6, 1, 5, 2, 1, 3, 2, 1, 15, 1, 9, 8, 13, 3, 8]",4454.2582,115.9423,621.1939,11.2484,3833.0643,7.17048,5,"4378.18,4306.92,4524.75,4600.05,4461.39","614.95,625.78,620.76,607.35,637.14","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(info_type )(name (gender random))(title (production_year < 0612)),"[1, 2, 1, 17, 1, 12, 1, 6, 1, 5, 1, 6, 1, 5, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",14517.3787,403.7807,2025.093,25.4846,12492.2856,7.168747,5,"14374.56,14731.96,14750.53,14857.30,13872.55","2028.66,2034.89,2008.02,1993.85,2060.05","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name_pcode_nf most_popular))(person_info )(title (production_year < last)),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 3, 1, 12, 1, 6, 1, 5, 1, 15, 1, 6, 1, 5, 1, 13, 1, 3, 1, 17]",3518.5676,118.2702,492.5538,7.5475,3026.0138,7.14352,5,"3506.78,3478.85,3430.49,3452.83,3723.89","489.59,493.29,504.29,492.01,483.58","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name_pcode_nf most_popular))(person_info )(title (production_year > first)),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 2, 1, 6, 1, 5, 1, 15, 1, 9, 1, 5, 1, 13, 1, 3, 1, 13]",3518.259,91.0298,493.5387,7.6472,3024.7203,7.128638,5,"3462.38,3498.13,3490.49,3678.46,3461.84","487.28,488.39,506.47,492.69,492.86","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = 0135))(name )(person_info )(title ),"[1, 2, 1, 17, 1, 20, 12, 1, 6, 12, 5, 6, 13, 5, 2, 3, 17, 2, 15, 1, 9, 15, 8, 9, 13, 8]",2251.7069,110.8323,317.0268,4.3538,1934.6801,7.102576,5,"2221.85,2444.24,2237.11,2178.37,2176.97","322.63,317.35,311.03,319.10,315.02","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name_pcode_nf most_popular))(info_type )(role_type )(title (production_year < last)),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 9, 1, 5, 1, 13, 1, 3, 1, 13]",5252.384,30.8486,742.7382,4.1185,4509.6457,7.071649,5,"5224.68,5273.96,5295.07,5227.65,5240.56","740.42,739.92,740.26,743.43,749.66","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name (name most_popular))(info_type )(title ),"[20, 12, 16, 16, 16, 16, 16, 16, 11, 20, 11, 10, 12, 5, 12, 1, 1, 12, 1, 12, 1, 1, 13, 2, 1, 12, 1, 12, 20, 12, 2, 2, 2, 2, 1, 11, 1, 18, 1, 6, 1, 2, 1, 13, 3, 2, 1, 8, 1, 0]",5286.3681,214.9182,759.0863,27.1564,4527.2818,6.96412,5,"5209.03,5227.63,5243.29,5095.39,5656.50","733.29,800.92,760.76,736.54,763.92","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0246))(name )(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 2, 1, 6, 1, 5, 1, 5, 1, 15, 1, 9, 1, 17, 1, 13, 1, 11]",2052.3991,119.9813,298.6868,6.0587,1753.7123,6.871408,5,"1911.27,2049.99,2014.66,2242.55,2043.53","308.36,296.10,291.88,298.16,298.93","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0287))(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 5, 1, 6, 1, 15, 1, 5, 1, 13, 1, 2, 1, 3, 1, 13]",1999.0896,32.8948,296.4553,3.0588,1702.6343,6.743309,5,"2028.58,2028.33,2009.01,1956.13,1973.40","300.01,295.41,298.01,296.98,291.87","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0279))(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 2, 1, 6, 1, 5, 1, 15, 1, 5, 1, 9, 1, 13, 1, 3, 1, 17]",1994.0755,17.6552,298.0487,0.508,1696.0268,6.690436,5,"2004.42,1962.89,1998.53,2004.83,1999.70","298.62,297.94,297.28,298.36,298.05","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name_pcode_nf most_popular))(person_info )(title (production_year < 0894)),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 5, 1, 6, 1, 13, 1, 8, 1, 11]",3183.5094,92.5849,476.1137,3.7996,2707.3957,6.686448,5,"3190.16,3148.48,3105.38,3339.82,3133.72","474.01,472.72,481.52,478.67,473.65","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0264))(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 6, 1, 13, 1, 4, 1, 11]",2000.7817,64.3114,300.5637,2.7818,1700.218,6.656764,5,"2033.39,2013.04,2031.90,1887.04,2038.54","303.67,303.15,297.07,299.49,299.44","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > median))(char_name )(name )(person_info )(title ),"[1, 2, 1, 17, 1, 12, 1, 6, 1, 5, 1, 6, 1, 5, 1, 3, 1, 2, 1, 15, 1, 9, 8, 13, 3, 8]",2278.8501,51.3526,343.3133,1.15,1935.5368,6.637815,5,"2261.63,2314.86,2299.18,2321.65,2196.93","344.18,344.26,342.60,343.89,341.64","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0269))(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 5, 1, 6, 1, 13, 1, 8, 1, 11]",1985.4696,39.2873,300.023,9.6998,1685.4466,6.617725,5,"1962.59,1997.41,1986.46,1938.21,2042.68","297.33,300.79,316.13,294.99,290.88","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name_pcode_nf most_popular))(name )(person_info )(role_type )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 11, 1, 2, 1, 6, 1, 5, 1, 15, 1, 5, 1, 15, 1, 13, 1, 17, 1, 11]",5111.7634,63.9839,773.0587,23.2234,4338.7047,6.612387,5,"5175.04,5011.16,5152.91,5126.41,5093.29","778.30,791.35,752.04,797.78,745.82","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0342))(char_name )(info_type )(name (gender random))(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 6, 1, 5, 1, 13, 1, 3, 1, 13]",3030.0195,105.8313,469.7036,9.2547,2560.3159,6.450918,5,"2955.79,3029.40,3016.10,2941.82,3206.99","466.48,462.55,464.09,485.50,469.91","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name_pcode_nf most_popular))(person_info )(title (production_year < 0832)),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 5, 1, 15, 1, 9, 1, 13, 1, 17, 1, 11]",2998.645,36.1219,477.7142,6.7209,2520.9308,6.27707,5,"2996.05,2994.72,2958.63,2986.46,3057.36","469.80,485.39,478.22,483.00,472.16","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = 0189))(info_type )(name )(title ),"[1, 2, 1, 20, 1, 12, 1, 7, 6, 1, 5, 6, 1, 5, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",1229.7672,162.0492,196.0844,2.5426,1033.6828,6.271623,5,"1151.67,1160.18,1179.99,1138.59,1518.40","195.56,192.45,198.57,195.38,198.47","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = 0138))(name )(person_info )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 2, 1, 12, 1, 6, 1, 5, 1, 15, 1, 5, 1, 9, 1, 13, 1, 17, 1, 11]",2248.9904,43.712,359.9708,6.8133,1889.0196,6.247703,5,"2266.04,2217.49,2294.69,2189.87,2276.86","364.11,354.98,370.02,354.91,355.84","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = 0149))(info_type )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",1715.9721,74.6516,275.1888,4.8357,1440.7833,6.235617,5,"1682.39,1659.72,1846.26,1685.61,1705.87","274.55,277.62,280.27,267.41,276.10","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = 0125))(info_type )(name )(title ),"[1, 20, 1, 7, 1, 12, 1, 8, 1, 6, 5, 1, 6, 5, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",2470.6008,86.9035,397.3022,10.7844,2073.2986,6.218442,5,"2430.90,2470.72,2391.75,2617.57,2442.06","388.87,415.28,393.34,398.96,390.06","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0276))(name )(person_info )(title ),"[1, 8, 7, 1, 1, 20, 1, 12, 1, 6, 5, 5, 6, 6, 2, 5, 3, 2, 15, 3, 9, 15, 13, 9, 8, 13]",2061.594,115.747,334.386,8.1306,1727.2079,6.165312,5,"2023.15,2044.59,1988.92,1987.21,2264.10","330.57,339.46,321.76,340.21,339.93","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(name (gender random))(person_info )(title (season_nr > 0851)),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 3, 1, 12, 1, 6, 1, 5, 1, 15, 1, 5, 1, 6, 1, 13, 1, 8, 1, 11]",2569.0182,107.8127,420.2894,1.7677,2148.7288,6.112499,5,"2463.00,2585.88,2718.46,2465.33,2612.43","421.82,422.13,420.44,419.05,418.00","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(info_type )(name )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 3, 1, 12, 1, 6, 1, 5, 1, 15, 1, 9, 1, 2, 1, 4, 1, 3, 1, 13]",7796.7227,607.2692,1293.7474,27.7148,6502.9752,6.026464,5,"7231.57,7102.63,7947.13,8486.31,8215.99","1286.80,1275.53,1271.00,1295.04,1340.37","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name_pcode_nf most_popular))(info_type )(name (gender random))(title (production_year < 0325)),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 3, 1, 12, 1, 6, 1, 5, 1, 15, 1, 5, 1, 6, 1, 13, 1, 8, 1, 11]",3430.0378,86.6088,574.3649,9.6354,2855.6729,5.971879,5,"3368.01,3354.41,3572.44,3436.25,3419.08","571.87,564.56,590.45,573.68,571.26","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = 0148))(info_type )(name )(title ),"[5, 2, 1, 12, 1, 1, 12, 1, 5, 6, 1, 5, 1, 6, 1, 2, 3, 19, 1, 15, 1, 9, 8, 13, 3, 8]",1231.4236,174.3238,206.7916,5.6871,1024.632,5.954902,5,"1129.69,1212.59,1128.93,1148.71,1537.21","200.80,207.20,216.01,205.87,204.07","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
